text,class,infoclass,city
"Buongiorno  considerando lo stato preoccupante della pulizia della Via San Giovanni  si chiede come mai non si effettui con cadenza almeno settimanale il lavaggio con gli appositi mezzi visti in altre zone della citt per esempio Viale Trieste  In pi  sembra quasi una beffa che la pulizia venga effettuata nella Piazza Marghinotti e la sporcizia del lavaggio vada proprio sulla via San Giovanni che nei successivi cento metri fino al vicolo II versa in una condizione a dir poco pietosa  Grazie",1,"Ambiente","cagliari"
"Si segnala in Via Garibaldi  presso negozio di abbigliamento la rumrosit eccessiva di una unit esterna di pompa di calore posizionata in un cavedio  Tale motore  obsoleto ed  causa di frastuono e disagio per le propriet confinanti ",4,"Sicurezza","cagliari"
"Mi dispiace dover constatare che per la mia segnalazione del  non c  stato nessun intervento   stata presa in carico ma probabilmente non ritenuta meritevole di attenzione  Segnalo ancora oggi che gli alberi di Viale Trieste sono in una situazione di degrado insostenibile  le reti di contenimento posizionaee nel  sono colme di foglie secche  rami e carcasse di uccelli  le blatte ed i topi passeggiano allegramente all imbrunire  Ogni volta che soffia il maestrale  vengono sradicati i rami  ormai secchi  che cadono pericolosamente sui pedoni e sulle auto  Stranamente nell inverno scorso sono stati potati gli alberi del tratto di viale trieste ricadente tra via Sauro e Via Pola  forse quelle segnalazioni sono state pi influenti  Molto deludente il servizio   ",1,"Ambiente","cagliari"
"Segnalo la presenza di numerose blatte nelle vie Lanusei e Carbonia",1,"Ambiente","cagliari"
"Sarebbe necessaria una disinfestazione per le blatte in via Val Frenzela  La notte la strada  invasa dagli insetti che escono dai chiusini  ",1,"Ambiente","cagliari"
"Genneruxi tra via dell Abbazia e via Oslo c  un bellissimo viale di bagolari   alberi son morti con tanti buchi quando c  vento son diventati un pericolo perch i rami morti cadono sul viale  pian piano moriranno tutti  grazie ",1,"Ambiente","cagliari"
"Si segnala l attivit di musica dal vivo all aperto in orario notturno con occupazione  con tavolini della piazzetta prospicente il Matthew  s Bar in Via S  Giovanni  ",4,"Sicurezza","cagliari"
"Segnalo il non funzionamento dell illuminazione pubblica all altezza del civico n   di via Dalmazia Cagliari ",2,"Illuminazione","cagliari"
"Segnalazione gi fatta da un mese con n messaggi in segreteria dell uff  ill  pubblica  Poi tramite URP  Il lampione in via Ettore Pais  civico   ancora spento  Eppure paghiamo le tasse  PROVVEDERE  Grazie",2,"Illuminazione","cagliari"
"BUONASERA SONO UN COMMERCIANTE DI VIA CAVARO E SCRIVO PERCHE HO UN PROBLEMA CON IL PARCHEGGIO DI carico e scarico che si trova davanti al mio negozio tempo fa era stato tappato il cartello da non ben definita persona perche secondo costui il parcheggio non era piu  valido perche  le stisce che delimitano il parcheggio sono gialle e non sono valide sono a conoscenza del fatto che il parcheggio non e  piu  valido ma a me sta creando problemi perche  i camion non riescono a scaricare e a volte sono cosrtetti ad andar via  volevo chiedere    sarebbe possibile rifare le strisce bianche   quelle regolamentari  in attesa di risposta vi invio cordiali saluti ",3,"Manutenzione","cagliari"
"Buongiorno  segnalo l occupazione di panchine pubbliche da parte di un locale in piazza Marghinotti  il quale riveste queste con imbottiture impermeabili  posizionando i propri tavolini e sedie di fronte come se le panchine facessero parte dell arredamento privato Ne consegue l utilizzo esclusivo  dell intera piazza che dovrebbe secondo il regolamento comunale e il buonsenso rimanere anche al servizio dei cittadini  specialmente nelle sere calde d estate  e dei bambini  Mi sembra l unico caso cos sfacciato in centro storico  Prego prendere provvedimenti Grazie",4,"Sicurezza","cagliari"
"BUONGIORNO   DA ALCUNI GIORNI L  ILLUMINAZIONE NOTTURNA DI VIA DOMENICO BRUNI E SPENTA    GRAZIE  BUON LAVORO ",2,"Illuminazione","cagliari"
"A causa della presenza di macchine posteggiate  non  possibile girare da Via Bosa a Via ozieri   si chiede cortesemente di intervenire vietando il posteggio ",3,"Manutenzione","cagliari"
"Segnalazione mancato servizio pulizie  Vi segnalo lo scarso lavoro degli operatori nella zona interna di via Is Mirrionis  all interno della quale ha sede una delle tappe di Monumenti Aperti  ovvero l ex asilo e successivamente Scuola Popolare di Is negli anni   Gli operatori ogni giorno vengono nel quartiere e raccolgono giusto quattro cose nella piazza e il resto del tempo lo passano a prendersi il fresco all ombra  o al bar di via del Seminario  Nella foto vi mostro quello che c  proprio nel retro del monumento che a quanto pare non  lavoro per questi signori  che si preoccupano solo del davanti dove passa la comare  Questi rifiuti si accumulano da mesi ma ci che  sotto il tappeto non si vede  eppure il giro con il mezzo lo fanno ma solo per andare via  invece di fare il lavoro per cui sono pagati  Il campetto della zona versa in condizioni pietose  zecche e pulci lo infestano  e un tossico che nell era  secca di un metro e mezzo trova tutta la privacy per farsi la dose  L ultimo intervento di pulizia risale a pi di un anno fa  Vergognoso  Ci sono padri di famiglia disoccupati che sarebbero ben lieti di guadagnarsi lo stipendio facendo dignitosamente il proprio lavoro  ed  triste assistere ogni giorno al menefreghismo di chi un lavoro ce l ha ma che viene pagato per non fare nulla  Come ho detto i rifiuti sono qui da mesi  lattine cartacce   fogliame di alberi e un intero campetto completamente abbandonato  Spero che questa segnalazione vada a buon fine  Non  la prima che faccio  Grazie  ",1,"Ambiente","cagliari"
"Buongiorno  segnalo la presenza di numerosi gatti randagi all interno ed all esterno del condominio di Pirri via Settimo      al piano terra  Purtroppo  nonostante le lamentele dei condomini  delle persone  sempre del condominio in questione  continuano a dare da mangiare ai gatti  sia all interno dell aera condominiale che all esterno  Per chi abita al piano terra come me  un vero problema perch gli escrementi che producono tali gatti permangono costantemente sia sotto la finestra della mia camera da letto cos come il cibo che a loro viene dato  sia in ogni angolo del cortile  con le conseguenze immaginabili  soprattutto con il caldo estivo e la necessit di tenere aperte le finestre  Il cibo ai gatti viene somministrato quotidianamente  spessissimo la mattina verso le      quando queste persone escono per andare a lavoro  La sporcizia che i gatti producono non viene rimossa da nessuno  Alcuni gatti sono visibilmente malati  Ogni tentativo di far capire a queste persone che certe cose nono sono gradite  risultato vano perch i dispetti di ogni genere si susseguono  Grazie per l attenzione  Cordiali saluti ",4,"Sicurezza","cagliari"
"Buongiorno  segnalo la quotidiana presenza di numerose persone che portano a passeggio i loro amici cani all interno del parco di Terramaini tra le ore   e le ore   luned  venerd senza osservare le regole del buon senso civico e del Regolamento di tutela degli animali  lasciando spesso liberi i loro animali di correre sull erba non dell area destinata ai cani e di lasciare le loro deiezioni solide e liquide sul prato  Ci ovviamente limita l utilizzo del parco da parte dei bambini e dei loro genitori  Grazie per l attenzione ",4,"Sicurezza","cagliari"
"Vorrei segnalare che il sabato e la domenica nel parcheggio dell ippodromo VI fermata del Poetto di Cagliari i veicoli ostruiscono il normale passaggio e sono al di fuori degli appositi spazi  Oggi  un autovettura sostava all uscita del parcheggio via Isola S  Pietro  in corrispondenza dello stop  Cordiali saluti ",4,"Sicurezza","cagliari"
"Perch nella corsia di marcia di via della Pineta  in ben  punti sono presenti i cassonetti della spazzatura  In tal modo si incentiva la doppia fila e l intasamento del traffico  gi caotico  Il problema  ancora IRRISOLTO fu segnalato il  n   ",1,"Ambiente","cagliari"
"Sulla Via Sassari lato piazza del Carmine fronte TAR e consultorio la zona dedicata ai cassonetti della spazzatura  ormai diventata una discarica a cielo aperto speriamo si possa risolvere la situazione al pi presto  Grazie  Saluti",1,"Ambiente","cagliari"
"Buongiorno   la presente  per richiedere un vostro intervento sul controllo della velocit nella Via Is Maglias  poich  sempre pi pericoloso spuntare dagli incroci  scendere dalla macchina o fare manovra per parcheggiare  auto  moto o scooteroni si lanciano letterarmente all  alto verso il basso  da Viale merello a Piazza San Michele a tutte le ore del giorno e della notte creando fastidiosi rumori con rombi e frenate e spesso si verificano incidenti   Altra segnalazione la facciamo per quanto riguarda la pericolosit nella svolta da via Castelli a via R  Bacchelli  in quanto  presente un dosso che impedisce una chiara visibilit e lo specchio installato rassicura solo la svolta inversa da via Bacchelli a via Castelli   Detto questo vi ringraziamo per i lavori svolti sin ora che hanno sicuramente migliorato la viabilit e l estetica di Via Is Maglias  semplicemente la sicurezza di tutti non si pu affidare al buon senso di pochi   Grazie per l attenzione  un cordiale saluto   Stefania",4,"Sicurezza","cagliari"
"Abusivi  ambulanti in piazza Palazzo e Mundula  Pe rla seconda colata segnalo la presenza di codesti venditori che in barba al Prefetto occupano queste piazze  e relative panchine spesso per dormire  mentre i bambini non possono pi giocarci   Non abbiamo  rinunciato ai parcheggi per una Kasbah   Vergogna  ",4,"Sicurezza","cagliari"
"Volevo segnalare che il cantiere sito in viale Ciusa angolo via Biasi  ormai fermo da pi di  mesi  Con l acqua accumulata durante le piogge invernali   aumentato il numero di zanzare nella zona  vista l acqua stagnante e il cantiere risulta ancora abbandonato  Cordiali saluti",1,"Ambiente","cagliari"
"Segnalazione di una roulotte abbandonata da pi di  anni  nei pressi di via Ravenna altezza civico   Se ne chiede la rimozione in rispetto del decoro urbano e ambientale  ma soprattutto per motivi di sicurezza in quanto all interno potrebbe esserci di tutto ",4,"Sicurezza","cagliari"
"Scusate  se io segnalo che manca un cassonetto dell umido nella via Col di lana   dove vi  sempre stato  perch il cassonetto viene posizionato nella via col di lana n  Fronte al numero  c  sempre stato un cassonetto dell umido ed ora viene eliminato sulla base di quale atto  Saluti  Gent mo                 di seguito la risposta del Servizio Igiene del Suolo alla sua segnalazione  stata inoltrata la richiesta per il posizionamento di un nuovo cassonetto per lorganico stradale da affiancare agli altri cassonetti della postazione della Via Col di Lana al civico n  al centro della strada  Riferimento Prot  N del    ",1,"Ambiente","cagliari"
"Si allegano le foto della situazione alle  del  agosto  relative alla segnalazione n   riguardanti il parcheggio dell ippodromo VI fermata del Poetto di Cagliari nonch il nuovo modo di parcheggiare le auto in via Isola S  Pietro  in corrispondenza della rotonda  Cordiali saluti ",4,"Sicurezza","cagliari"
"Perdita di acqua viale Trieste ",5,"Generic","cagliari"
"striscie pedonali non visibili davanti a viale poetto  lato fermata ctm con elevato rischio di incidente mortale per i pedoni a causa dell eccessiva velocit delle macchine per la mancanza di cartelli e segnalatori delle striscie ",3,"Manutenzione","cagliari"
"Presso il litorale di Giorgino  a lato mare  oltre la piazzola circa km  della ss   stata creata una vera e propria discarica che sta aumentando di giorno in giorno  ",1,"Ambiente","cagliari"
"Nello spiazzo antistante la chiesa parrocchia Vergine della Salute uno dei faretti  caduto ",2,"Illuminazione","cagliari"
"Gi il  giugno avevo segnalato i la montagnola di detriti lasciata dalla ditta difronte la numero civico  di Via Q  Sella ora detta montagnola formata anche di sabbia grazie la contributo dei proprietari incivili  di cani    residenti in zona   si  trasformata in una montagnola di escrementi  Sollecito pertanto l intervento del Comune",1,"Ambiente","cagliari"
"essendo io residente nella Via malta  ho notato che da qualche giorno manca l illuminazione pubblica in Via Malta all altezza dei civici   i lampioni restano spenti  grazie L Sanna",2,"Illuminazione","cagliari"
"Segnalo che da alcuni mesi il cassonetto per la raccolta della frazione organica   che sin dall avvio del servizio di raccolta differenziata  stazionava  insieme con gli altri cassonetti in prossimit  del civico  di via Del  Pozzetto   improvvisamente  sparito  Sottolineo il disagio che ne deriva soprattutto per gli anziani  per  la ricerca e l individuazione del   il pi vicino cassonetto utile per una corretta raccolta dell umido    Certo che l Amministrazione vorr ripristinare la situazione precedente ringrazio ",1,"Ambiente","cagliari"
"perdita acqua nel quartiere is Bisgias tra via delle fosse ardeatine e via Watt e in mezzo all incrocio tra via san mastio e via del tricolore ",5,"Generic","cagliari"
"mancanza bidoni differenziata carta  In via del tricolore in tempi diversi sono stati bruciati i contenitori della carta  Purtroppo ad oggi non sono stati ripristinati  Un atto vandalico non deve ricadere sui cittadini che pagano regolarmente i tributi pubblici  Si chiede il ripristino dei contenitori per lo smaltimento della carta  Grazie",1,"Ambiente","cagliari"
"Nonostante la presenza del cartello dei divieti  la VI fermata della spiaggia del Poetto  una zona franca dove si pu  giocare pallavolo  calcio  racchettoni  bocce  etc    esercitare il commercio ambulante per la vendita di prodotti variegati abiti  costumi  bevande  etc   Il tutto avviene disturbando le altre persone e senza l intervento delle autorit competenti  come documentato dalla foto  Cordiali saluti ",4,"Sicurezza","cagliari"
"Si segnala la disgustosa presenza di FECI UMANE nelle scalette che collegano il terrapieno Endrich alla via San Saturnino  Si prega di provvedere con urgenza alla rimozione delle stesse e al lavaggio dell area  Grazie ",1,"Ambiente","cagliari"
"Segnalazione di fuoriscita liquami da un tombino in via is Maglias in prossimit del n ",5,"Generic","cagliari"
"buongiorno  sono un residente nella via galvani   vi scrivo per segnalarvi lo stato di degrado e abbandono delle strada indicata nella mappa  una strada non ancora urbanizzata  priva di illuminazione e scarico per le acque piovane  la strada  anche oggetto di scarico di calcinaccispazzatura da parte di automobilisti non residenti  per cortesia potremmo fissare un sopralluogo da parte dell ufficio competente  vi scrivo anche a nome delle quasi totalit dei condomini  persone molto anziane che non hanno modo di contattarvi e si trovano in questa situazione di disagio  sono certo di una vostra risposta  vi ringrazio in anticipo e porgo distinti saluti  mirko lobina",4,"Sicurezza","cagliari"
"Lavaggio superfici occupate dai cassonetti  Consapevole delle difficolt a gestire il fenomeno a causa della totale mancanza di rispetto degli orari e delle modalit di conferimento dei rifiuti da parte di cittadini e  soprattutto  attivit commerciali  chiedo se fosse possibile il lavaggio delle aree occupate dai cassonetti della spazzatura   In particolare via Sicilia e via Mercato vecchio sono casi emblematici  Trattandosi poi di superfici in granito  porose  ogni liquame e odore s impregna inesorabilmente   Chiedo quindi se non sia possibile estendere il lavaggio della scalinata di Sant Eulalia all area dei cassonetti di via Sicilia e programmare un intervento ad hoc per via Mercato Vecchio   Grazie Cordiali saluti Michele Ruda",1,"Ambiente","cagliari"
"Il Cestino dell ascensore che porta in piazza Mundula  da ripulire ",1,"Ambiente","cagliari"
"Buonasera  Segnalo  una perdita d acqua nella via Sant Ignazio da Laconi all altezza del civico    La perdita  presente almeno da qualche settimana  si presenta anche della vegetaIone spontanea cresciuta tra le lastre della pavimentazione  Sarebbe un peccato se l infiltrazione si propagasse essendo il marciapiede stato rifatto di recente    Cordiali saluti  Michele Ruda",5,"Generic","cagliari"
"Da qualche giorno un materasso e altri rifiuti ingombranti sono abbandonati in via Roma  fronte Assessorato Regionale Difesa dell Ambiente  Se ne chiede cortesemente la rimozione  Cordiali saluti ",1,"Ambiente","cagliari"
"Nella via Santa Gilla all altezza dei civici  e  vi sono due luci notturne spente da mesi  considerata la zona gi di poca luminosit si richiede un Vs  celere intervento  Segnalato da due mesi    Grazie   ",2,"Illuminazione","cagliari"
"Affissioni abusive Castello  Vorrei denunciare che gli occupanti abusivi della Manno da mesi ormai imbrattano ascensori e segnali stradali di Castello con adesivi e manifesti  L ultimo addirittura copre le disposizioni di sicurezza  dell ascensore che conduce all Unione sarda  A quando una multa o l  punizione per questi facinorosi ",4,"Sicurezza","cagliari"
"via antonio sanna lavori rifacimento tetti in amianto sapete come vengono demoliti i tetti  ora vi spiego comme operai salgono sui tetti con mascherine e tutte poi rompono l amianto poi lo imbustano vi sembra un azione appropiata e le polveri dove vanno in via sanna controllate grazie",4,"Sicurezza","cagliari"
"Salve  segnalo l erba alta vedi foto in allegato nei giardini di via Monsignor Botto  Il rischio  quello che cornacchie  topi e zecche possano infestare la zona e sconfinare nei giardini privati delle case circostanti  Certo di un cortese riscontro e una pronta risoluzione del problema  porgo i personali saluti  Ennio Neri",1,"Ambiente","cagliari"
"Spett le Comune   Vorrei segnalare che l ingresso a via aspromonte  segnalato a destra da una X nell immagine e segnalato anche su mappa google maps   stato chiuso giorni fa da delle persone che si sono dichiarate proprietarie del passaggio dicendo che non era strada a libero accesso  bens un parcheggio privato e gestito dai proprietari ponendolo in affitto a terzi   Queste persone  sono i proprietari del parcheggio che sta l di fronte   Non s se hanno ragione oppure no  per quella strada  sempre stata pubblica   Vorrei inoltre segnalare che nel tratto  sempre adiacente  che avete chiuso  ogni giorno vi sono persone distese a terra con un ago nel braccio ed  pieno di siringhe  ",4,"Sicurezza","cagliari"
"Perdita d acqua da un tombino probabilmente della rete fognaria",5,"Generic","cagliari"
"la pensilina CTM  davanti al civico  in via dessi deliperi   va spostata perch troppo a ridosso del muro condominiale ",5,"Generic","cagliari"
"Grossa perdita idrica in via Copenaghen a Cagliari con grosso sollevamento del manto stradale  Gi segnalato anche ad abbanoa  ",5,"Generic","cagliari"
"perdita importante d acqua con sollevamento del manto stradale in via copenaghe a Cagliari  Segnalato anche ad abbanoa numero segnalazione  ",5,"Generic","cagliari"
"Salve vorrei informare il degrado dei cassonetti per l immondizia presenti in via baronia  oltre a essere cassonetti vecchi hanno pure un odore nausabondo col rischio serio di contrar qualche malattia pi immondizia presente x terra  in attesa di una vostra cordiale risposta ringrazio anticipatamente  ",1,"Ambiente","cagliari"
"Area maleodorante e di scarsa igiene del suolo pubblico dovuto al escremento ed urine  Via Mercato Vecchio  n  sotto le finestre del Banco Nazionale di Lavoro  ",1,"Ambiente","cagliari"
"Buongiorno sono quasi un anno che segnalo strada sterrato con varie buche non asfaltata ingresso alle Case parcheggio in via Piero della Francesca fronte benzinaio Esso   dato che stanno asfaltando in via Brotzu perch non continuare da noi che saranno neanche  metri di distanza",3,"Manutenzione","cagliari"
"Prego verificare che lo spazzamento della prima parte di via Molise primi numeri civici sia svolto correttamene  Spesso questa parte di via viene trascurata  Ringrazio per l attenzione   ",1,"Ambiente","cagliari"
"Spett le Comune di Cagliari  vorrei informare il degrado dei cassonetti per l immondizia presenti in via Giudice Mariano   sono cassonetti vecchi e rimangono sempre aperti in quanto il sistema di chiusura  rotto  Ci ha comportato  nella notte del  agosto  lincendio di uno di questi causando gravi disagi ai condomini degli edifici adiacenti  Si chiede quindi la sostituzione dei cassonetti danneggiati  Grazie",1,"Ambiente","cagliari"
"All interno del libero parcheggio situato tra viale la Plaia e via Riva di Ponente vi  un vero e proprio immondezzaio a cielo aperto in prossimit del cancelletto di transito pedonale che si affaccia sulla Itraversa la Plaia   oltremodo indecorosa e maleodorante  E purtroppo cresce di giorno in giorno rendendo sempre pi insalubre l aria circostante  Ringrazio per l attenzione ",1,"Ambiente","cagliari"
"Segnalo che  urgente rifare il marciapide di Via Giuseppe Asquer a Mulinu Becciu visto che sono iniziati i lavori angolo Via Brotzu sarebbe il caso di rifare tutta Via G  Asquer  Certa di Vs riscontro immediato  Vi saluto cordialmente ",3,"Manutenzione","cagliari"
"Vorrei segnalarvi che tutta la zona della Scafa e Santa Gilla lilluminazione  spenta  Certa di una Vs  risposta  Vi saluto cordialmente  ",2,"Illuminazione","cagliari"
"Vorrei segnalare l illuminazione spenta nella zona Sa Scafa e Santa Gilla Auchan  con conseguente pericolo nella circolazione  Certa di una cortese risposta  Vi saluto cordialmente ",2,"Illuminazione","cagliari"
"Come si pu vedere dalle foto allegate  l albero presente nello spazio dell INRCA ormai chiusa da anni insiste sulla strada e gli aghi cadono appunto sulla stessa  Ci che trovo anomalo  che sia cos da mesi  perch il servizio di pulizia della strada non viene mai effettuato  cos come ho riscontrato anche nella via dei giunchi nella quale passo quotidinamente  E  possibile sistemare la situazione attuale e avere informazioni sul perch il servizio di pulizia non viene effettuato  Grazie in anticipo per l attenzione ",1,"Ambiente","cagliari"
"Come ogni stagione  il ponte della Scafa si popola di pescatori o presunti tali che abbandonano a bordo strada rifiuti  ed in particolare parecchie bottiglie di birra vuote  A parte lo schifo e lo scempio collegato   solo questione di tempo vedere uno scooter che salta sopra una di queste bottiglie scatenando un incidente a catena  Intervenite per favore con pulizia  sanzioni e telecamere e quanto necessario  Molte grazie",4,"Sicurezza","cagliari"
"All interno del mercato civico di Is Bingias sovente entrano persone accompagnate cani di grossa taglia senza museruola  All esterno  affisso un cartello di divieto a firma della Direzione  Manca la presenza di personale polizia municipale che consenta il rispetto delle norme in materia ",4,"Sicurezza","cagliari"
"In via Rockefeller  in prossimit del civico n giace abbandonata un auto modello smart for four bianca targata dkdy  L auto  in evidente stato di abbandono  gomme a terra e con tagliando assicurativo scaduto a luglio   Chiedo al comune la cortesia di rimuoverlo ",4,"Sicurezza","cagliari"
"in via montemixi all interno dei parcheggi di piazza Giuseppe Pizzorno  giace abbandonata un auto modello ford focus sw  targata bgtw di colore blu scuro  L auto  abbandonata da pi di un anno come testimoniato dalla  foto di google maps   priva di tagliando assicurativo e occupa  parcheggi  L auto  stata segnalata tempo fa alla polizia municipale ma non  intervenuto nessuno  Chiedo al comune la cortesia di rimuovere l auto per il decoro della zona   ",4,"Sicurezza","cagliari"
"Salve   si richiede cortesemente la pulizia del canale di raccolta delle acque piovane ancora intasato dai detriti del temporale estivo  onde evitare un nuovo allagamento della via    Grazie    Cordiali saluti    Giuseppe Putzolu ",4,"Sicurezza","cagliari"
"Segnalo che all inizio di via Malfidano lato sinistro di fronte ad un circolo   sempre presente un auto che vende frutta e verdura che si piazza quasi ogni giorno  verso le       nel parcheggio dei disabili creando gravi disagi a chi ha il diritto di usufruire del parcheggio  Si richiede un intervento urgente per far capire al sig re che sta commettendo un abuso ogni giorno grazie",4,"Sicurezza","cagliari"
"Si segnala che uno dei lampioni del Terrapieno Endrich  spento da pi di due settimane  lasciando cos COMPLETAMENTE AL BUIO le scale che conducono alla sottostante via San Saturnino   Essendo dette scale abituale ritrovo di spacciatori e ubriaconi  si prega di provvedere con urgenza al rispristino dell illuminazione ",2,"Illuminazione","cagliari"
"Buongiorno  vorrei segnalare che a Pirri  nella zona vicino a Barracca Manna  dove c  anche la biblioteca comunale   da sabato  che non passano a ritirare i rifiuti  con conseguente accumulo per marciapiedi e strade  Problema di igiene  risolvete il prima possibile  la spazzatura la paghiamo  Grazie",1,"Ambiente","cagliari"
"lampione guasto in corrispondenza del n   di via schiaffino Cagliari funziona a intermittenza ",2,"Illuminazione","cagliari"
"Poco tempo fa avevo segnalato la mancanza del bidone per il riciclo della carta al n   di via del tricolore distrutto da un atto vandalico  il problema  stato risolto spostando il bidone dal civico  che adesso ne  sprovvisto  Vi chiedo quindi di ripristinare anche nel civico  il bidone per la raccolta differenziata  Se per caso ne foste sprovvisti vi consiglio di prenderlo da Via della Giovane Italia dove ve ne sono due affiancati  Vi ringrazio  ",1,"Ambiente","cagliari"
"Da cinque giorni in viale merello  manca totalmente l illuminazione della strada potete segnalare   ",2,"Illuminazione","cagliari"
"Volevo  segnalare che nonostante le rassicurazioni in Viale Merello all   altezza dei civici  siamo ancora in attesa di sopralluogo per verificare la possibilit di tracciare delle nuove strisce pedonali Oramai a causa della velocit folle  di auto e moto  impossibile attraversare e le pi vicine strisce sono a oltre   metri   Grazie",3,"Manutenzione","cagliari"
"Forse sarebbe il caso di posizionare uno stop all incrocio tra le vie Montegrappa e Asiago in quanto molti automobilisti provenienti dalla direzione di Via San Michele tendono a svoltare a sinistra a velocit troppo elevata trovandosi subito davanti le strisce pedonali in una zona frequentata da anziani e bambini delle vicine scuole materne ed elementari  Grazie ",4,"Sicurezza","cagliari"
"Buonasera   Scrivo facendo seguito alla mia precedente segnalazione n   del  agosto scorso a tutt oggi aperta con la quale chiedevo la rimozione dei cartelli di divieto di sosta ormai obsoleti  in quanto riferiti alle date  agosto   Orbene  dopo la mia segnalazione i cartelli non sono stati rimossi ed anzi  alla fine di agosto  le date sono state modificate come da immagine allegata     Anche queste date sono ormai superate  Si chiede nuovamente di rimuovere i cartelli  che sono in loco da oltre un mese e hanno assolto da tempo la loro funzione  ",4,"Sicurezza","cagliari"
"Buongiorno  vorrei segnalare dei disservizi riguardanti il servizio di bike sharing  Ormai da diversi mesi la stazione di Buoncammino  fuori servizio  ed ora da diverse settimane lo  anche quella  molto utilizzata dagli utenti  di Piazza Matteotti  Ho provveduto a segnalare il problema al gestore del servizio Bicincitt  ma probabilmente un sollecito diretto da parte del Comune sarebbe pi incisivo ",3,"Manutenzione","cagliari"
"Buon giorno Vorrei segnalare la situazione di pericolo che si manifesta al mattino presto  al buio  presso il Viale Trieste  specialmente in direzione Via Roma  e ancor di piu  quando la strada e  bagnata dalla pioggia  Tutto questo a causa del buio  in quanto l illuminazione avviene non con il sensore crepuscolare  ma probabilmente con il temporizzatore  e con l accorciarsi delle giornate  il disagio e  maggiore  Il pericolo e  principalmente per i pedoni  e non sempre e  sufficiente una velocita  prudente delle automobili che transitano presso il Viale  Si ringrazia ",3,"Manutenzione","cagliari"
"Nella via San Lucifero  all altezza dei numeri civici   affianco al muro  c  un foro sull asfalto all interno del quale zampilla dell acqua pulita  come se ci fosse un tubo rotto ",5,"Generic","cagliari"
"Faccio presente che  da diversi mesi  il lampione stradale che dovrebbe illuminare le strisce pedonali all  altezza del numero civico  di via Roma e  spento  Tale attraversamento e  stato teatro in passato  non troppo remoto  di incidenti che hanno coinvolto gli abitanti della zona  Confidando in un vs sollecito intervento  vi saluto cordialmente ",2,"Illuminazione","cagliari"
"Si richiede il lavaggio urgente  con idrante e disinfettante  nella via San Saturnino dal n  al n  zona pedonale  soprattutto in corrispondenza delle scale di comunicazione con il piazzale Endrich  spesso impraticabili dato l odore persistente di urina e feci nella foto  le chiazze scure sono dovute proprio all urina  Grazie ",1,"Ambiente","cagliari"
"Buongiorno  segnalo che in Via Logudoro sono posizionati due cassonetti gialli per la carta  affiancati  mentre in Via Nebida nei pressi del civico  neppure uno  Cordiali saluti  Rita Corso",1,"Ambiente","cagliari"
"Da lungo tempo  presente in prossimit dell incrocio tra via dell Agricoltura e via dell Artigianato  una pozza di acqua stagnante  Segnaliamo rischi per la viabilit e condizioni igieniche sanitarie  Sollecitiamo intervento urgente ",3,"Manutenzione","cagliari"
"pista ciclabile e pedonale invasa dalle erbacee ",1,"Ambiente","cagliari"
"i cespugli e gli alberi non consentono di camminare agevolmente sul marciapiede ",4,"Sicurezza","cagliari"
"Atteniamo ancora la soluzione definitiva per il problema spiazzo di via eroi d italia a pirri quanto ancora dobbiamo attendere visto che  anni passati qui ad aspettare che qualche cosa venga fatto in questo rione  in primis la soluzione dello schifoso spiazzo davanti alle nostre case continuando con marciapiedi e strade piene di buche  ",3,"Manutenzione","cagliari"
"In relazione ai giochi per bambini del Parco di Monte Urpinu  Vi chiedo di verificare l adeguatezza dei criteri di sicurezza prescritti dalle normative vigenti  In particolare i giochi accessibili dalla Via Vidal evidenziano in corrispondenza delle altalene  degli scivoli e degli altri giochi  l assenza di un pavimento morbido presente in strutture similari e la presenza di sola ghiaia o cemento  con punte in evidenze  che mi paiono pericolose  Nelle foto allegate i dettagli di quanto segnalato  Grazie ",1,"Ambiente","cagliari"
"Oltre alle segnalazioni del cane che abbaia in maniera rimbombante e talvolta spaventosa per esempio nelle ore in cui molte persone riposano  suppongo non si possa lavare il cane in balcone con conseguente o in ogni caso caduta dell acqua sudicia sul marciapiede  con una probabile doccia schifosa per i passanti o sulle auto in sosta   Eppure a Cagliari succede anche questo  come documentato dall immagine allegata  Cordiali saluti  ",4,"Sicurezza","cagliari"
"Buongiorno  segnalo chi in via Maroncelli altezza n  non  presente nessun cassonetto per rifiuti organici  ma solo due indiferenziati ",1,"Ambiente","cagliari"
"Segnalo nuovamente che la notte non si riesce pi a dormire a causa dei rumori molesti provocati dalla clientela del Bar Lirycon nella via Costa fronte civico   Non riesco a capire come mai sia permesso a questa attivit di poter rimanere aperta h  mentre nelle zone turistiche vedi Poetto ci siano restrizioni ben maggiori  L anno scolastico  iniziato e i nostri figli hanno il sacrosanto diritto di poter riposare serenamente la notte e non essere ostaggi di questi ubriaconi nullafacenti  Grazie per quello che potrete fare per riportare un po  di pace nel quartiere ",4,"Sicurezza","cagliari"
"In via s Restituta esattamente all altezza del civico numero  c  il lampione stradale con la lampadina fulminata da settimane  Grazie ",2,"Illuminazione","cagliari"
"Sarebbe possibile riavere il bidone dell umido nella via s Restituta  Manca da mesi  Inoltre i cassonetti dell indifferenziato sono unti e bisunti  e cos anche il bel lastricato stradale su cui poggiano  Grazie ",1,"Ambiente","cagliari"
