text,class,infoclass,city
presenze di molte buche  alcune abbastanza voluminose e pericolose spero che il comune tenga un po in considerazione questo problema che affiora ogni vola che c e una pioggia grazie ,3,Manutenzione,negrar
Specchio rotto,4,Sicurezza,negrar
Da qualche giorno l illuminazione pubblica non funziona,2,Illuminazione,negrar
Buche profonde in Via M Polo in mezzo all incrocio con Via C Colombo e piu avanti sempre su Via M Polo prima del civico numero   Oggi un ragazzino in motorino ha rischiato di cadere    ,3,Manutenzione,negrar
la segnaletica della rotonda evidentemente non viene riconsociuta dai piu  oltre la meta delle auto  complice la pigrizia  invece di fare il giro attorno alla rotonda  accelera contromano e tira dritto  Vi prego di sistemare la segnaletica o perlomeno effettuare il posto di blocco come e avvenuto l inverno scorso in una fruttuosa occasione   cosxec dall ignoranza degli automopbilisti il comune puo  ricavare qualche euro  Sperando che non ci scappi prima il ferito ,4,Sicurezza,negrar
Buongiorno vorrei segnalare che non son stati fatto i ripristini dell asfalto a seguito di lavori effettuati in vico IV s avendrace  Creando pericolo per le persone e le automobili  ,3,Manutenzione,cagliari
Buongiornoprego potare la siepe che circonda l aiola che si trova sull angolo con Via Montanari Grazie,1,Ambiente,negrar
Semaforo di Via San Germano il semaforo direzione Portonovo ha dei tempi di attesa  esageratamente lunghi e quando diventa verde la sua durata  molto breve  quindi le macchine passano con il rosso e si possono creare incidenti  I tempi di durata del verde dei due semafori non sono mai stati ben sincronizzati  ma da quando sono stati effettuati i lavoro di asfaltatura in Via San Germano il semaforo direzione Portonovo risulta proprio mal funzionante  Si prega di sistemare i semafori quanto prima  ,4,Sicurezza,camerano
Nonostante le segnalazioni ai vigili in via Sant  Anna vicino alla pizzeria alle vigne alcune auto sostano in divieto  Per chi come me esce da via Tomenighe di mezzo sono un gran pericolo in quanto impediscono la vista delle auto che sopraggiungono da Negrar verso San Peretto  Grazie ,4,Sicurezza,negrar
Buongiorno   con la presente  mi preme evidenziare che  ormai da diversi anni  nel tratto di via Giardini che da piazza Tristani porta a piazza Kennedy mancano tantissimi dissuasori che dividono la zona pedonale dalla carreggiata delle auto   Questo  non solo permette alle auto di parcheggiare in quel tratto di strada bloccando il passaggio ai pedoni  ma anche alle auto in movimento di passare pericolosamente vicini ai pedoni   A questo proposito  stamattina  un auto  passata talmente redente alla zona pedonale che con lo specchietto retrovisore mi ha urtato il braccio   Fortunatamente l auto non procedeva a forte velocit e non ci sono state per me conseguenze   Tra l altro  il secondo episodio del genere nel giro di tre anni   Aggravante di questa difficile situazione  che  nella via parallela via Piceno  sono presenti due scuole una elementare e una media determinando un traffico pedonale di bambini e ragazzi decisamente elevato   Spero vivamente che l Amministrazione si adoperi celermente per risolvere il problema   Cordiali saluti Stefano Ferraris,3,Manutenzione,cagliari
Le aiuole del Largo Carlo Felice sono diventate dei posacenere  completamente ricoperte di cicche di sigaretta ,3,Manutenzione,cagliari
In via Dante nel tratto tra via Tiziano e via Cocco Ortu i lampioni dell illuminazione sono spenti da diverso tempo Grazie Distinti saluti  ,2,Illuminazione,cagliari
Buongiorno di recente sono terminati i lavori di rifacimento dell intera Via Garibaldi  I lavori sono ben riusciti e finalmente il traffico veicolare  sembrava interdetto e i cittadini godevano di un luogo piacevole sicuro per tutti  Ora sono state spostate le fioriere poste all intersezione con la Via Sulis e ormai il traffico sta riprendendo indisturbato  Proseguendo in questo modo  presto torner il  solito vecchio caos di auto  furgoni  motorini etc   Spero vorrete porci rimedio TEMPESTIVAMENTE  Cordiali saluti  Paola Serri ,4,Sicurezza,cagliari
Via Santa Chiara  strada pedonale   continuamente invasa da auto che non rispettano la segnaletica  ostacolano il traffico pedonale e spesso precludono l accesso alla passerella disabili ,4,Sicurezza,cagliari
In via parrocchia  le erbacce che crescono su un piccolo terreno comunale sono molto alte Se possibile tagliarle Grazie,3,Manutenzione,negrar
assestamento del manto stradale da riportare a livello,3,Manutenzione,negrar
In data  luglio ho segnalato perdita d acqua nella piazza Monte Sabotino  La riparazione  stata eseguita da Abbanoa nei giorni immediatamente successivi  anche a seguito dell inoltro della richiesta da parte di codesta Amministrazione  Ora  necessario provvedere alla pavimentazione e pulizia dello stesso areale della piazza che  immagino  sia di competenza del Comune  Per completezza sono allegate due fotografie scattate in data odiena  Grazie,3,Manutenzione,cagliari
sEGNALO GRIGLIA MAL POSIZIONATA E RUMOROSA AL PASSAGGIO DEI VEICOLI  DI FRONTE AD ESTETICA ANNA ,3,Manutenzione,negrar
buon giorno   vorrei segnalare la presenza di profonde buche in zona Costeggiola alla fine della discesa di  via de Gasperi      grazie  ,3,Manutenzione,negrar
Ingombri pericolosi in via Carloforte  ,1,Ambiente,cagliari
ripristino  lampioni mancanti da parecchio tempo,2,Illuminazione,negrar
Lampioni non funzionanti in via La Vega e in Via Piemonte,2,Illuminazione,cagliari
specchio rotto da camioncino ,4,Sicurezza,negrar
Richiesta di dossi artificiali prima della prima fermata dell autobus poich le auto sfrecciano come all autodromo  grazie,4,Sicurezza,camerano
Causa nubifragio si e divelto tombino,3,Manutenzione,negrar
Salve   segnalo la situazione di pericolosit data dalle alte e secche sterpaglie presenti nel campo all angolo tra via Claudio Villa e via delle More a Barracca Manna  le quali  soprattutto in questo periodo  mettono a rischio le abitazioni vicine  Analoga situazione si pu riscontrare in via Segni  dove recentemente  stato anche spento un incendio  Date quindi le alte temperature e il continuo abbandono di rifiuti da parte di numerose persone nel belvedere di via dei Mandorli  tra cui molto spesso cicche accese  sarei grato per un intervento tempestivo per riportare la zona in sicurezza  Grazie,4,Sicurezza,cagliari
Buongiorno   certamente immerevole che  il Comune stia rifacendo strade e marciapiedi in varie zone della citt vorrei per segnalarvi che il marciapidi della Via Regina Elena  nel tratto fra il parcheggio multipiano e il Bastione S Remy  veramente in condizioni pessime  Eppure ogni giorno tantissime persone vi transitano  rischiando di cadere o ancor peggio  In attesa  Cordiali saluti ,3,Manutenzione,cagliari
Incrocio di Corso Europa con Via Pisa  cosa stiamo aspettando per mettere a posto questo incrocio  Magari il morto ,3,Manutenzione,volpiano
Lampione all altezza del civico  non funziona,2,Illuminazione,negrar
Buongiorno vivo nel comune di Negrar con la mia famiglia dal  e pago le tasse regolarmente Dall estate scorsa ho realizzato che nonostante tasse e tributi siano aumentati  i costi per la raccolta differenziata sono stati incrementati a fronte di una diminuzione del servizio Elenco i principali frequenza diminuitaDovendo assentarmi per lavoro capita di frequente che per quanto riguarda carta  plastica e secco ci tocchi di doverla stoccare con problemi di ingombro e igiene  per oltre una settimana in quanto gli stessi non possono certo essere abbandonati in strada se non si e presenti nell unico giorno di raccolta  oppure di dover fare frequenti viaggi presso l isola ecologica e provvedere personalmente Se non erro prima di luglio la raccolta era bisettimanale e questo dava modo di esserci in almeno una delle due occasioni  mancata raccolta senza motivo nxe comunicazionie capitato troppo spesso e l ultima volta stamattina  che in Via Calcarole  gli operatori non abbiano ritirato il contenuto dei bidoni  senza dare alcuna informazione o spiegazione per il mancato servizio Preciso che l ingresso dell abitazione presso cui risiedo si affaccia su una strada in salita e pare ovvio che i bidoni non possano essere lasciati FUORI  vento ed eventuali animali potrebbero in tal modo rovesciarne il contenuto  pertanto li depongo sul limite della proprieta sul bordo di un cancello dove vi e un piccolo spazio in piano affinchxe non ingombrino il passaggio di auto o cadano per i motivi sopraindicati  Gli operatori talvolta li ritirano  altre no  E questo senza alcuna logica  criterio o comunicazione in merito al disservizio  contenitorimateriali ritenuti idonei per la raccolta della carta E  stato richiesto di impiegare sacchetti di carta o cartone ancora alberi abbattuti  ma con tutte le campagne a favore del riciclo pare una scelta intelligente  per non parlare delle ovvie ed elementari problematiche in caso di pioggia notturna  con residui vari dovuti allo scioglimento degli stessi e il degrado che ne deriva  sacchetti ritenuti idonei per la raccolta della plasticaQuesti devono essere da noi cittadini acquistati espressamente in quanto gli stessi impiegati per anni per il secco come ad esempio i piu comuni del famila  non sono accettati  o meglio talvolta sxec  talvolta no e anche qui senza alcuna comunicazione se non quotconsiderato non idoneoquot Chiedo quindi  dovremmo pertanto comprarne di appositi con ulteriori costi  in quanto non forniti dal Comune per qualche strano motivo gli unici forniti sono quelli per l umido E  giusto o ha senso che a fronte degli aumenti imposti si debbano poi avere tanti e tali disservizi  A chi sono imputabili  Semplice impreparazione degli operatori  cattiva organizzazione  altri interessi  Altro Se c e un Responsabile che voglia  sappia e possa intervenire in materia  per riportare il servizio a standard migliorativi della qualita della vita dei cittadini di Negrar  attendo da questi una gentile risposta e ancor piu interventi efficaci in merito  ,1,Ambiente,negrar
Nonostante le ripetute segnalazioni NULLA e stato fatto da questa amministrazione per porre rimedio alla grave problematica che riguarda la fuoriuscita d acqua in via delle mimose  Vi informo che  grazie alla vostra incuria  giovedxec  marzo u s  una persona e caduta sulla strada scivolando sul manto stradale viscidocon le ovvie conseguenze del caso Barbara Zerbato ,3,Manutenzione,negrar
Buongiorno  sono a chiedere gentilmente un intervento di taglio erba e manutenzione dei giardini ed aiuole della via  Cordiali saluti,1,Ambiente,negrar
in fondo a Via Archimede all incrocio con viale del lavoro lo specchio che permette di vedere chi arriva da sinistra e stato danneggiato ed e tutto storto  ,4,Sicurezza,negrar
LAMPIONE ROTTO DA PIU  DI UN MESE ,2,Illuminazione,negrar
Si segnala che nella strada tra localita Crosara e  localita Moron c e un lampione pericolante  Grazie per l intervento,2,Illuminazione,negrar
In zona Arbizzano  via Sparavieri  ci sono erbacce sul ciglio stradale che arrivano a meta  careggiata ,1,Ambiente,negrar
in data  ho segnalato che dalla chiesa di mazzano a saline ci sono numerose buche la strada e stretta e pericolosa non e stato fatto niente consiglio un sopraluogo ,3,Manutenzione,negrar
Spett le Comune di Negrar  mi chiamo Bruni Maurizio  abito in Via Monumento a  da qualche tempo si sono cancellate le linee delimitanti le areee di parcheggio per auto pertanto difronte all uscita della mia abitazione  da un paio di mesi  continuano a parcheggiare gli abitanti delle case circostanti impedendomi l ingresso in casa  essendo la mia entrata verso destra a fronte collina devo prendere la curva larga  e indipendentemente dal mio soggettivo problema non credo che la cancellazione di una linea dia diritto automaticamente ad un posto auto in piu  Vi chiedo di poter intervenire svolgendo un sopralluogo e il rifacimento delle linee richieste  Cordialita  Maurizio Bruni ,4,Sicurezza,negrar
Buongiorno segnalo guasto ad un lampione situato in prossimita della mia abitazione Chiedo la gentilezza di riparare lo stesso quanto prima Grazie,2,Illuminazione,negrar
Il cassonetto del vetro situato nel parcheggio della scuola primaria e indecente e sta per sfasciarsi ,1,Ambiente,negrar
Il lampione n   di fronte al civico n  non funziona   grazie ,2,Illuminazione,negrar
da qualche giorno i lampioni di via San Matteo sono spenti ringrazio per il celere ripristino con l occasione porgo i migliori Auguri di Buon  a tutta l amministrazione  ,2,Illuminazione,negrar
Segnalo che giornalmente presso i cassonetti dei rifiuti presenti all incrocio tra Via Vesalio e Via Giovane Italia vi  un continuo via vai di auto che conferiscono rifiuti di qualsiasi tipo presso il sito  intasandolo gi dalle prime ore del mattino  dopo il passaggio degli addetti alla raccolta  Con tutta probabilit si tratta di residenti del hinterland che aggirano la raccolta porta a porta dei propri comuni  creando diversi disagi ai residenti della zona  Questa mattina vi erano tre macchina in fila  un tizio ha addirittura scaricato un forno  Sarebbe opportuno effettuare dei controlli o installare una telecamera per evitare che i residenti debbano fare lo slalom in una discarica ogni volta che devono attraversare quel marciapiede ,4,Sicurezza,cagliari
gentili signori scrivo per segnalare per l ennesima volta che il marciapiede della Via Bellavista  nel tratto in discesa verso la Via Riva Villasanta  risulta completamente coperto da detriti che impediscono il regolare deflusso delle acque verso il tombino in caso di pioggia  Si ricorda inoltre che tra l asfalto e il muro del palazzo ai civici  e  il passaggio dei pedoni risulta oltremodo rischioso data l assenza di un qualsiasi tipo di pavimentazione  distinti saluti,3,Manutenzione,cagliari
A seguito di lavori diposa fognature in via Casa dell Olmo e stata rotta la ringhiera di protezione sul ponte del progno  La ringhiera e sostenuta da un solo palo e puo essere pericolosa se qualcuno vi si appoggia  ,3,Manutenzione,negrar
Questa mattina ho trovato a terra il paralume del palo di fronte al mio civico  Ho provveduto a raccoglierlo e a legarlo al palo ,2,Illuminazione,negrar
E  in corso il cantiere d opera pubblica nella via Mameli  sul tratto tra la Via Pola ed il MEM   Il nostro condominio  via Mameli   ha un passo carrabile verso il cortile utilizzato da almeno  auto e molti altri bicicli  Il cantiere ha lasciato un passaggio d accesso al citato passo carrabile che viene regolarmente ingombrato da auto in sosta impedendoci l accesso e l uscita dal cortile  esercitando verso le nostre persone una grave e violenta limitazione della libert  I vigili Urbani  intervenuti poco dopo la mezzanotte  sostengono essere assente la necessaria segnaletica che riporto il divieto di sosta alla bocca del passaggio  e che pertanto non possono itervenire contro l automobilista che ha parcheggiato  Sostengono peraltro  cosa assai strana  che dovremmo essere noi condomini a segnalare all impresa la necessit di provvedere  Poich non intendiamo continuare a subire la limitazione illeggittima e la violenza privata descritte chiediamo l intervento dei responsabili del cantiere e del servizio viabilit  perch vanga prontamente ripristinata la legalit nei modi necessari stabiliti dalla legge  garantendo la certezza delle segnalazioni e la prontezza dell intervento  Giancarlo Suelzu Fatti salvi interventi in sede giudrisdizionale ,3,Manutenzione,cagliari
Si segnala che le striscie pedonali all altezza dell incrocio con Via Salette sono quasi del tutto scomparse ,4,Sicurezza,camerano
Ho abitato per vent anni in via Doberd nella piazza dove si trovano le palazzine comunali dove tutt ora abitano i miei parenti dal  ad oggi lo stato fatiscente dei marciapiedi e delle aiuole  rimasto invariato ed  a dir poco vergognoso  I marciapiedi della zona non ultimo quello della via Timavo terminato lo scorso mese di agosto sono stati quasi completamente sistemati in maniera decorosa e non si comprendono le ragioni per le quali la nostra zona sia rimasta in uno stato di completo abbandono  come se fosse terra di nessuno  La maggior parte degli appartamenti sono di propriet per quale ragione abbiamo pagato anni di ICI  IMU  TASI  e gabelle varie  Perch quando si tratta di pagare siamo tutti uguali e quando si tratta di essere trattati da cittadini ci sono le caste come in India  Da queste parti non passer mai nessun Papa  ma il restyling del salotto buono della citt  stato pagato anche con le nostre tasse ,3,Manutenzione,cagliari
IN VIA VALPARADISO IL NEL PARCO GIOCHI I CESTINI DEI RIFIUTI SONO DA SVUOTARE,1,Ambiente,negrar
Cestini rifiuti parco colmi ,1,Ambiente,negrar
A seguito della segnalazione n  del  c m  sono costretto ancora una volta a comunicare che anche questa sera  domenica  luglio alle ore  provengono suoni molesti di musica prodotta a livelli molesti da un capannone della z a  di arbizzano ,4,Sicurezza,negrar
In molte zone centrali e non solo i cassonetti risultano pieni e maleodoranti per tutta la mattina  questi della immagine sono quelli di piazza Yenne alle ore   con tanti turisti in giro per la citt ,1,Ambiente,cagliari
La bretella autostradale che conduce dal   casello di Volpiano Sud vs  Volpiano e  nuovamente piena di spazzatura    Circa un paio di mesi fa  su mia segnalazione  il tratto era stato ripulito   in prossimita  degli slarghi  ma adesso e  nuovamente piieno di spazzatura   Proprio in prossimita  degli slarghi  sia dal lato autostrada vs  Volpiano  che dal lato opposto  c e   qualcuno che sente la necessita  di vuotare li   la propria immondizia  Occorrerebbero videocamere per filmare e multare e poi un servizio periodico di pulizia  Grazie,3,Manutenzione,volpiano
Lungo le vie Is Guadazzonis e dei Conversi  impossibile passeggiare o fare footing sul marciapiede a causa dei rami degli alberi cos bassi che si  costretti a camminare sulla strada  come si pu vedere nella foto,4,Sicurezza,cagliari
Il terzo lampione di via dei Carmelitani funziona ad intermittenza  Grazie saluti,2,Illuminazione,negrar
situazione fatiscente in pieno centro  Corso Vittorio  e zone limitrofe Marina e Stampace cassonetti stracolmi e rifiuti sulla strada con pericoli per la salute pubblica  presenza di topi e pessimo decoro per la citt che si candida a CAPITALE EUROPEA DELLA CULTURA   a questo punto  decisamente necessario intervenire per salvaguardare la salute dei cittadini tenuto conto degli alti costi sostenuti dagli stessi per lo smaltimento dei rifiuti  E  necessario bonificare le zone di stazionamento dei cassonetti che risentono della sedimentazione degli sversamenti storici sulla pavimentazione stradale e dei marciapiedi  Una situazione indecente  ,1,Ambiente,cagliari
In viale rizzardi non funziona la macchinetta del parcheggio ,4,Sicurezza,negrar
E  mancata l illuminazione  l avete ripristinata e ora manca di nuovo ,2,Illuminazione,negrar
Chiedo gentilmente che venga pulita la fontana di Piazza Giovanni XXIII a Cagliari  che sta diventando una pattumiera  vi allego delle foto a riguardo ,1,Ambiente,cagliari
non essendovi stato un inverno molto freddo numerose zanzare sono sopravvissute  segnalo infatti che il parco giochi del quartiere ne e piuttosto pieno  Non si tretta di insetti attratti dagli alberi in fiore  ma di zanzare maschio che andranno a fecondare le femmine per il deposito delle larve  credo che una prevenzione adeguata ci permetta di arrivare ad un estate senza emergenze  ringrazio per l attenzione,1,Ambiente,negrar
Buongiorno Scrivo per segnalare il fatto che molti automobilisti percorrono via Boscopiano  strada stretta e con poca visibilita  a velocita improponibili Tale fatto e fonte di ripetuti e pericolosi danni Il guardrail di fronte alla mia abitazione e sempre piu danneggiato dall impatto di veicoli con lo stesso  con conseguente danneggiamento della rete metallica che delimita la proprieta La nostra centralina telefonica  situata lungo la strada  e stata ripetutamente danneggiata dall impatto di veicoli e  nonostante sia gia stata sostituita diverse volte per tale motivo  e nuovamente e gravemente danneggiata la cabina e completamente deformata e aperta  e puo conseguentemente essere manomessa da chiunque passi  oltre al fatto che e completamente rientrante nel bosco Inoltre  qualche giorno fa un mio familiare ha subxecto un incidente causato da un veicolo che effettuava la curva di via Boscopiano a tutta velocita per evitare tale veicolo  l automobile del mio familiare e caduta fuori strada in una vigna a lato della strada riportando alcuni danni visibili  con la conseguente necessita di chiamare un carro attrezzi per rimuoverla e senza che il veicolo colpevole si fermasse a prestare eventuali aiuti I veicoli percorrono tale via a velocita smisuratamente elevate  suonando ripetutamente il clacson a volte addirittura tenendolo premuto per l intera lunghezza della via  arrecando anche un disturbo sonoro alle abitazioni limitrofe che potrebbe essere evitato semplicemente moderando la velocita Non e infatti insolito sentire provenire dalla strada suoni di frenate brusche  inchiodate  sgommate o addirittura impatti tra veicoli Chiedo pertanto di valutare la possibilita di installazione in tale via di dossi artificiali  peraltro gia installati ad Arbizzano in zone molto meno pericolose si veda ad esempio via Sparavieri  che a differenza di via Boscopiano e a senso unico nel primo tratto e con una visibilita decisamente maggiore Ringrazio e porgo cordiali saluti ,4,Sicurezza,negrar
Verificare e ripristinare funzionamento,4,Sicurezza,negrar
lampione n   spento,2,Illuminazione,negrar
Lampioni n      e  ad inizio via non funzionanti  Si chiede sistemazione  GRAZIE,2,Illuminazione,negrar
Da oltre una settimana  l illuminazione pubblica  della parte bassa di via Vittorio Veneto e di tutta via Gorizia non funziona  Tutti i lampioni sono spenti ,2,Illuminazione,cagliari
I cartelli posizionati all incrocio con via Papa Giovanni specialmente l ultimo relativo alle grotte ipogee sono troppo bassi rispetto al suolo e possibile fonte di pericolo per i pedoni ,4,Sicurezza,camerano
Buongiorno  scrivo per segnalare lo stato disastroso della strada di Via Veneto  e piena di buche  piu volte e stato tamponato il problema riempiendo con un po  di asfalto le buche  ma la cosa non si risolve  andrebbe asfaltata tutto la strada  risolvendo cosxec il problema in modo definitivo GrazieSara,3,Manutenzione,negrar
LAMPIONE BRUCIATO IN VIA MALANCHINI DAVANTI AL CIVICO ,2,Illuminazione,negrar
segnaloputroppo nocra un increscente ed ennesimo episodio di minorenni ch frequentano i giardini della baita che arrivano tutte le sere dalle ore  circa  e fanno  casino a gogo urlano giocano a pallone bestemmiano   sgommano con i motorini sono appena andati via i carabieri venuti da caprino infastiditi perche  non hanno riscontrato cio che io  ho riferito nella chiamata   certo appena i minorenni li hanno visti arrivare si sono calmati     i giardini sonoin balia del vento gli orari non vengono rispettati e le famiglie con bimbi non ci mettono piede la sera perche hanno paura noi residenti in via del fante siamo esausti subiamo regolramete sempre le angherie dei minorenni vandali  non c  controllo da parte delle istituzio noi ci lasciate da soli e addittura i carabinieri mi hanno chei vndali potrebbero denunciarmi per procurato allarme   capito  oltre il danno la beffa   ne telecamere ne illuminazione agiorno nei giardini i giardini non sonomai chiusi gli orari di chiusura dovrebbero essere ridotti   chiedo una risoluzione a questa problematica   stasera con i carabienierii vandali   mi hanno vista bene cosi ora rischioanhe ritorsione da parte di questi ma io non ho paura noi cittadini non siamo tutelati grave    voi come polizia municipale che fate a riguardo   chiedo un aiuto per poter  riolvere la probelmatica,4,Sicurezza,negrar
Gent mi   ho segnalato gi pi volte l anno scorso un pericoloso avvallamento di ampie dimensioni diversi metri quadrati  pi ampio della superficie di una macchina e profondo almeno una ventina di centimetri nella Via Maddalena  Da allora non  successo nulla  in compenso l avvallamento si  aggravato ulteriormente   Nella stessa strada  a fianco all avvallamento  si presentano frequentemente veri e propri buchi che vengono poi riempiti localmente  indice di un problema che potrebbe quindi essere decisamente rilevante   E  fondamentale  per la salvaguardia della sicurezza di chi transita in quel tratto di strada  che venga fatto un sopralluogo e che si provveda al ripristino della strada prima che si verifichi un incidente che potrebbe avere anche conseguenze gravi   Cordialmente  Guido Mula,3,Manutenzione,cagliari
Salve  nonostante diverse segnalazioni il contenitore dell umido nella via Santa Restituta non  stato riposizionato  ad oggi non si trova un bidone dell umido neppure nella via Fara  Se vi  possibile sarebbe bello avere a disposizione un bidone dell umido nelle vicinanze non dico sotto casa  ma nei pressi pi prossimi mi pare il minimo  Saluti  ,1,Ambiente,cagliari
lampada n   prima distributore spenta ,2,Illuminazione,negrar
lampione che continua a spegnersi e riaccendersi da solo ,2,Illuminazione,negrar
manca pubblica illuminazione in tutta la via da venerdi  URGENTE,2,Illuminazione,negrar
Viabilit lungo l intero Asse Mediano di Scorrimento in entrambe le direzioni si segnala la presenza a bordo strada di diversi detriti di veicoli o altri oggetti pericolosi anche di grandi dimensioni che costituiscono un serio pericolo per la circolazione dei veicoli sopratutto a due ruote  Da troppi mesi si verifica la totale assenza di un programma di pulizia della sede stradale dell Asse Mediano ,1,Ambiente,cagliari
Il  gennaio verso le   al porticciolo dei pescatori di Sant Elia  davanti al muretto oltre il quale c  una spiaggiola  mia figlia  che era in bicicletta   stata quasi aggredita da un cane pastore maremmano che  vedendola   uscito di corsa ringhiando dal cantiere che si trova sulla destra  guardando il mare Il cane si  fermato a seguito dell intervento di alcune persone presenti  L episodio non  unico  Era gi successo diverse volte anche a me e amio marito in giro in bicicletta da quelle parti  I cani sono due e sono aggressivi  Stanno nei cantieri ma girano liberamente senza museruola  Grazie  spero in un vostro intervento ,4,Sicurezza,cagliari
Perdita d acqua oramai sin dal giorno  luglio  Richiesto intervento del condominio addossa responsabilit alla Societ Abbanoa  L acqua fuoriesce e crea un rivolo che  pericoloso per motocicli in quanto rende scivolosa la strada  ,4,Sicurezza,cagliari
In V le Trieste presso la Farmacia non   stata rimosso dagli operai una transenne molto pericolosa e sotto il marciapiede hanno anche abbandonato un grande palo della luce   Il tutto   presente da circa due mesi   PROVVEDERE GRAZIE,2,Illuminazione,cagliari
Segnalazione  risolta con tempestivit  grazie dell interessamento ,2,Illuminazione,cagliari
Segue la segnalazione n   E  bizzarro che questa solerzia non si sia ancora tramutata in una risoluzione del problema e ancora piu singolare e il fatto che il personale dell ufficio manutenzioni a cui viene inviata la medesima comunicazione recatosi sul posto in data odierna alle   circacome da voi dichiarato  non abbia notato l abbondante fuoriuscita d acqua che continua ad insistere da giorni e della quale  come potrete immaginare  abbiamo anche ampia ed esauriente documentazione fotografica  Inoltre  non si comprende il perche visto che x secondo l ufficio manutenzioni  NESSUNA fuoriuscita d acqua vi era stamane sulla strada  lo stesso ufficio abbia fornito xrassicurazioni sul posizionamento di segnale di pericolo nei pressi del luogo interessato dal problemax     Mi risulta inoltre che la polizia locale abbia percorso con una pattuglia via delle mimose venerdxec u s  alle ore   circa ritenendo quindi assai improbabile che non abbia notato la copiosa fuoriuscita d acqua segnalata  la inviterei a comunicare tale circostanza all ufficio manutenzioni Infine  si apprezza certamente il dono della sintesi che purtroppo per voi comporta  completezza d informazioni e non spiegazioni carenti di alcuni requisiti essenziali giusto per eludere il problema se le vostre premesse sono sbagliate  sono molto spiacente ma non posso e non potro accettare le spiegazioni fornite e se questo significa per voi xarrogante mancanza di rispettox anche se mi duole dirvelo  questo per me non rappresenta un problema  Distinti saluti  Barbara Zerbato,4,Sicurezza,negrar
Dal capitello di Poiega verso via Poiega   via Calcarole e via Perez i lampioni sono spenti da due giorni,2,Illuminazione,negrar
Buongiorno E  la seconda volta che non mi viene aperta la sbarra perchxe non ho la tessera SANITARIA  di mia moglie il pattume e intestato a lei Non si capisce perchxe si pretenda la tessera sanitaria dal momento in cui non si conferiscono in discarica ne i batteri ne i virus     Detto questo  alle ore  di questa mattina ero l xb cittadino che litigava con il xresponsabilex dell Isola ecologicax per problemi legati alla tessera  Ho chiamato anche  la polizia municipale a testimonianza del nostro litigio  e poco dopo ha aperto la sbarra  e prontamente il vigile e intervenuto a pacificare  Il responsabile sostiene che xcomanda luix x xche la regola e quella e lui non si pone nessun altro problema se non quello di farla rispettare xnonostante gli  litigi in  orex  Probabilmente per le industrie chimiche che riciclano i rifiuti il valore di un uomo dei composti chimici si aggira intorno ai  centesimi dalle ultime ricerche fatte  ma e uno sbaglio pero abbinare la tessera sanitaria ai rifiuti e cercare di comandarlo trattandolo come un rifiuto chimico  Io sostengo che comanda il cittadino e quantomeno ha il diritto di essere ascoltato  come lei sta facendo in questo momento leggendo la mia lettera Mia moglie e una contabile e il sabato lavora in una impresa di Crespellano BOLOGNA  La tessera sanitari deve averla con se    Una famiglia dovrebbe avere una tessera per l isola ecologica del proprio comune  Punto  In alternativa c e anche il vecchio documento d identita che dimostra la residenzaxUna alternativa continuando la logica aberrata sanitaria sarebbe anche  quella di allargare a tutte le tessere sanitarie dei residenti la possibilita di conferire i rifiuti  L intestatario della bolletta dei rifiuti e mia moglie  sig ra  Baiocchi Debora  ma siamo sposati da  anni e abitiamo insieme da  anni e abbiamo  figli e i rifiuti li porto Io in discarica molto piu spesso di lei Ma come faccio se mia moglie il sabato e via per lavoro Come fanno quelli che vanno in trasferta all estero o lavorano in altre regioni d Italia Come fanno le persone anziane Come fai se quella mattina l intestatario deve fare una visita medica E se mia moglie va al mare con i bambini Spero che anche le altre  persone di questa mattina  ed ogni sabato e cosxec x gli hanno anche messo le mani addosso al responsabile dell Isola Ecologica    abbiano scritto la loro lettera di protesta Io voglio risolvere questa cosa subito altrimenti so dove scaricare i rifiuti la prossima volta  Inoltro per conoscenza a quanti  io penso  possano FORZARE una soluzione meno dilettantistica di quella messa in atto in attualmente ,1,Ambiente,negrar
Avevo segnalato il  giugno nxb una perdita di acqua dal beverello in questione  in effetti il beverello non perde piu per forza l incaricato a chiuso la mandata generale dell acqua bravoinvece di fare una manutenzione al rubinetto  Tutti restano senza bere a questo punto che serve a fare la colonnina del beverello  ,1,Ambiente,negrar
Mancanza segnaletica verticale e orizzontale di ZTL e parcheggi residenti nel tratto di via Mameli compreso tra via Pola e via Caprera  La zona  da mesi nel caos dal punta di vista del traffico veicolare soprattutto negli orari di punta  la mancanza di regolamentazione con apposita cartellonistica vanifica il lavoro della Polizia Municipale  ,3,Manutenzione,cagliari
Via Satta  fronte negozio Agabio  Marciapiede totalmente ostruito da ponteggio  senza deviazione del traffico pedonale  Impossibile transitare con carrozzine ,4,Sicurezza,cagliari
Cartelloni pubblicitari mobili abusivi del Famila  piu volte segnalati  sul ciglio strada e caduti all interno proprieta  si chiede di rimuoverli,4,Sicurezza,negrar
